order_id,user_id,product_id,price,quantity,timestamp,channel,revenue
ORD023937,U01920,P009,18.45,2,2025-04-29,Retail,36.9
ORD003622,U04922,P061,34.75,1,2025-09-30,Website,34.75
ORD009622,U03260,P100,10.91,1,2026-01-18,Retail,10.91
ORD037857,U02747,P055,144.63,2,2025-08-12,Retail,289.26
ORD037279,U01478,P137,6.98,1,2025-08-31,Gym Kiosk,6.98
ORD034639,U01527,P062,11.19,6,2025-05-16,Retail,67.14
ORD023085,U03600,P086,11.31,1,2025-06-27,Marketplace,11.31
ORD032536,U01389,P145,7.36,2,2025-10-11,App,14.72
ORD041347,U00071,P140,13.87,1,2025-09-24,Retail,13.87
ORD006109,U00272,P015,19.83,2,2026-03-16,Gym Kiosk,39.66
ORD022207,U01524,P123,7.76,255,2025-04-30,Marketplace,1978.8
ORD002358,U04829,P109,9.48,2,2025-10-06,Gym Kiosk,18.96
ORD028717,U04262,P111,8.22,2,2026-04-21,Website,16.44
ORD038343,U01185,P042,7.79,2,2026-03-20,Gym Kiosk,15.58
ORD028243,U00219,P118,30.87,6,2025-04-29,App,185.22
ORD016821,U04649,P057,118.7,1,2025-09-15,App,118.7
ORD048600,U02986,P077,92.49,6,2025-09-09,Website,554.9399999999999
ORD030119,U02706,P138,10.94,1,2025-09-21,Gym Kiosk,10.94
ORD035539,U01811,P026,29.15,2,2025-10-21,App,58.3
ORD024783,U03459,P060,118.1,2,2025-05-01,Retail,236.2
ORD011626,U04086,P121,52.15,2,2025-06-20,App,104.3
ORD002892,U00159,P034,8.62,2,2025-10-29,App,17.24
ORD017379,U00697,P102,2696.0,1,2025-08-18,Retail,2696.0
ORD014636,U04542,P065,19.29,2,2026-03-22,Gym Kiosk,38.58
ORD008303,U00471,P039,33.22,1,2025-12-10,Website,33.22
ORD023161,U02354,P068,18.58,1,2026-04-21,App,18.58
ORD035259,U02080,P068,18.58,2,2026-04-03,Gym Kiosk,37.16
ORD014276,U02604,P044,43.93,2,2025-07-25,App,87.86
ORD019445,U04027,P067,8.93,2,2025-08-27,Website,17.86
ORD013398,U03914,P057,138.17,1,2025-05-04,App,138.17
ORD006152,U02891,P008,12.33,1,2026-01-11,Website,12.33
ORD026698,U03545,P013,11.48,3,2026-04-17,Marketplace,34.44
ORD035572,U01964,P011,16.54,2,2025-10-19,App,33.08
ORD035113,U04162,P008,9.6,3,2025-06-07,Gym Kiosk,28.799999999999997
ORD009852,U02243,P099,5.23,4,2025-05-25,Website,20.92
ORD006685,U01268,P025,71.46,2,2025-09-01,Website,142.92
ORD028387,U03366,P007,105.3,5,2026-02-27,App,526.5
ORD024391,U00631,P023,44.82,1,2025-05-21,App,44.82
ORD027728,U00654,P106,11.87,1,2025-07-01,Website,11.87
ORD042078,U00743,P061,31.06,3,2025-09-21,App,93.17999999999999
ORD031772,U00442,P002,12.03,2,2025-05-10,Marketplace,24.06
ORD007410,U04941,P148,15.6,4,2025-06-27,Marketplace,62.4
ORD007284,U03448,P136,25.58,3,2026-04-13,Gym Kiosk,76.74
ORD033257,U00884,P096,21.37,6,2025-06-22,Marketplace,128.22
ORD005122,U00208,P008,10.15,5,2025-11-26,App,50.75
ORD024465,U02969,P084,19.29,1,2026-02-09,App,19.29
ORD027573,U03306,P100,10.91,3,2025-04-30,Gym Kiosk,32.730000000000004
ORD005549,U00718,P123,7.69,3,2025-11-26,Retail,23.07
ORD003439,U00979,P146,9.14,1,2025-08-24,Website,9.14
ORD049441,U03853,P056,11.75,4,2026-03-12,Gym Kiosk,47.0
ORD048886,U03020,P094,10.48,3,2025-06-05,Gym Kiosk,31.44
ORD001015,U04352,P100,10.91,2,2025-06-09,App,21.82
ORD029503,U02046,P014,32.55,1,2025-06-24,Retail,32.55
ORD045256,U01514,P078,20.2,2,2025-11-05,App,40.4
ORD009794,U03403,P091,23.04,2,2026-02-01,Website,46.08
ORD015949,U02464,P118,34.9,2,2026-02-16,Marketplace,69.8
ORD017562,U03484,P083,23.6,6,2026-03-03,Website,141.60000000000002
ORD018297,U02229,P028,18.46,3,2025-11-14,Website,55.38
ORD011026,U03698,P064,80.25,1,2025-10-25,Website,80.25
ORD049089,U01920,P012,13.12,2,2025-07-20,App,26.24
ORD000626,U01768,P075,57.51,1,2025-07-31,Marketplace,57.51
ORD009983,U03315,P062,21.74,2,2025-10-12,Retail,43.48
ORD020354,U00587,P092,6.41,1,2025-07-09,Website,6.41
ORD012506,U01166,P143,15.8,1,2026-03-17,Gym Kiosk,15.8
ORD003941,U02807,P061,42.57,2,2025-08-05,Retail,85.14
ORD013410,U01642,P113,59.17,1,2026-02-10,App,59.17
ORD029165,U04955,P143,12.72,3,2025-11-13,App,38.160000000000004
ORD044581,U04865,P068,18.58,2,2025-06-20,Website,37.16
ORD035896,U01748,P136,25.58,1,2025-12-07,App,25.58
ORD047257,U02842,P148,13.29,6,2026-03-10,Retail,79.74
ORD030490,U03132,P021,5.59,5,2025-09-29,Marketplace,27.95
ORD000356,U02049,P054,60.51,3,2025-12-07,Marketplace,181.53
ORD004429,U02462,P050,24.43,3,2025-12-10,Website,73.28999999999999
ORD015399,U04371,P007,124.3,3,2025-08-09,Marketplace,372.9
ORD005561,U04979,P082,10.26,2,2025-05-25,Retail,20.52
ORD024088,U01187,P101,11.97,3,2025-08-29,Retail,35.910000000000004
ORD030401,U02869,P105,109.09,2,2025-07-21,Marketplace,218.18
ORD020509,U01458,P134,22.03,2,2025-12-22,Retail,44.06
ORD023220,U04350,P066,11.01,3,2025-09-22,Marketplace,33.03
ORD015510,U04016,P017,48.05,2,2025-10-07,App,96.1
ORD022445,U00244,P145,7.22,3,2025-10-10,Gym Kiosk,21.66
ORD028466,U02942,P132,55.89,1,2026-02-07,Retail,55.89
ORD047256,U03955,P018,15.42,2,2026-02-26,Website,30.84
ORD043032,U01788,P095,8.59,2,2026-02-23,Website,17.18
ORD001983,U00211,P072,42.06,3,2025-09-21,Marketplace,126.18
ORD022985,U03642,P082,10.73,1,2025-12-01,Gym Kiosk,10.73
ORD046813,U00720,P003,9.92,1,2025-09-23,Gym Kiosk,9.92
ORD019722,U03979,P129,16.11,3,2026-02-15,App,48.33
ORD005190,U00279,P141,49.88,3,2026-04-15,App,149.64000000000001
ORD037899,U03746,P004,39.92,2,2025-09-02,App,79.84
ORD035850,U00145,P138,11.14,3,2026-02-26,Gym Kiosk,33.42
ORD001424,U02640,P128,13.11,3,2026-02-25,Gym Kiosk,39.33
ORD002633,U00421,P105,126.2,1,2025-09-01,App,126.2
ORD037763,U02768,P143,12.72,1,2026-02-11,Website,12.72
ORD030302,U02060,P009,18.45,2,2025-07-31,Gym Kiosk,36.9
ORD043882,U00481,P064,116.46,1,2025-08-27,App,116.46
ORD021608,U00189,P036,24.75,1,2025-07-21,Website,24.75
ORD014778,U00163,P135,13.99,1,2025-12-24,Website,13.99
ORD013531,U03832,P111,6.79,3,2026-04-12,Marketplace,20.37
ORD031825,U01379,P034,10.42,1,2025-08-09,Retail,10.42
ORD006328,U00165,P040,7.72,1,2025-07-15,Marketplace,7.72
ORD043436,U01882,P053,13.7,2,2025-12-14,App,27.4
ORD047852,U03547,P017,59.05,2,2025-12-03,App,118.1
ORD010458,U02338,P047,10.03,3,2025-08-17,App,30.089999999999996
ORD018144,U02799,P094,10.48,3,2026-02-18,Website,31.44
ORD002041,U00716,P095,8.59,3,2026-01-30,Retail,25.77
ORD040927,U01225,P116,15.29,2,2025-09-23,Marketplace,30.58
ORD020350,U01245,P150,12.52,1,2025-11-15,Website,12.52
ORD039573,U00714,P137,5.24,1,2026-04-18,App,5.24
ORD011481,U01066,P135,14.1,1,2025-09-02,App,14.1
ORD047023,U02857,P110,54.97,2,2026-04-05,Retail,109.94
ORD018469,U03890,P118,35.99,1,2025-11-30,Marketplace,35.99
ORD004931,U02525,P134,18.21,3,2026-02-25,Website,54.63
ORD027576,U04900,P099,11.18,2,2025-12-20,Website,22.36
ORD034351,U04966,P112,8.56,3,2026-01-06,Retail,25.68
ORD048358,U03714,P006,5.13,1,2025-06-14,Website,5.13
ORD019280,U01790,P029,79.5,3,2025-12-02,Gym Kiosk,238.5
ORD022497,U01332,P073,12.02,3,2026-02-07,Website,36.06
ORD007253,U02653,P085,40.01,6,2025-07-13,Marketplace,240.06
ORD022559,U02625,P148,18.85,3,2025-10-24,App,56.550000000000004
ORD042526,U00505,P105,169.88,2,2025-05-13,App,339.76
ORD020551,U02894,P029,55.01,4,2026-01-30,Website,220.04
ORD013818,U03475,P018,9.91,4,2026-02-09,Marketplace,39.64
ORD008857,U04487,P129,14.51,1,2025-12-04,Gym Kiosk,14.51
ORD014855,U02025,P010,18.29,1,2025-05-02,Gym Kiosk,18.29
ORD002868,U01870,P133,69.8,2,2025-08-12,App,139.6
ORD027340,U00041,P009,18.45,2,2025-09-04,Marketplace,36.9
ORD046464,U00109,P075,37.84,5,2025-11-06,App,189.20000000000002
ORD022568,U03657,P144,36.54,6,2025-08-22,Marketplace,219.24
ORD010534,U02577,P038,10.18,1,2025-09-03,Marketplace,10.18
ORD042386,U02712,P034,8.62,2,2025-12-17,Website,17.24
ORD007585,U03219,P133,55.7,1,2025-12-15,Retail,55.7
ORD009514,U04074,P142,51.28,6,2026-04-01,Gym Kiosk,307.68
ORD002069,U01697,P130,35.94,2,2025-12-31,Website,71.88
ORD011166,U03552,P141,66.01,2,2025-06-21,Gym Kiosk,132.02
ORD018093,U03625,P123,10.23,2,2025-05-20,Website,20.46
ORD044463,U02633,P070,891.0,3,2025-10-12,Marketplace,2673.0
ORD002822,U03207,P111,6.79,1,2025-04-29,Website,6.79
ORD023141,U03076,P057,118.7,3,2026-01-06,Marketplace,356.1
ORD041460,U03780,P031,5.15,2,2026-02-20,Website,10.3
ORD023692,U02702,P094,10.48,1,2025-04-27,Marketplace,10.48
ORD014849,U03339,P085,63.8,2,2025-12-08,Website,127.6
ORD026542,U00285,P088,14.9,3,2026-04-01,Website,44.7
ORD010332,U02313,P146,7.43,3,2025-05-17,Retail,22.29
ORD017607,U03116,P040,7.72,3,2025-11-24,Retail,23.16
ORD009538,U01401,P126,8.78,1,2026-01-18,App,8.78
ORD032702,U02979,P137,6.59,2,2025-06-02,Retail,13.18
ORD020546,U01853,P017,63.51,1,2026-02-03,Website,63.51
ORD011153,U02898,P135,11.53,2,2025-06-14,App,23.06
ORD029389,U03202,P075,46.15,3,2025-04-29,Retail,138.45
ORD010212,U00874,P003,10.4,1,2025-12-25,Gym Kiosk,10.4
ORD049365,U02123,P105,160.35,2,2025-08-21,Retail,320.7
ORD023378,U03095,P009,18.45,2,2025-10-04,Retail,36.9
ORD013807,U01585,P116,11.63,3,2025-08-23,Website,34.89
ORD019665,U02822,P137,5.24,3,2026-02-26,Gym Kiosk,15.72
ORD024557,U01137,P112,8.56,2,2025-12-18,App,17.12
ORD036062,U00543,P127,148.13,2,2026-02-06,App,296.26
ORD002132,U01166,P020,32.59,1,2026-04-24,Website,32.59
ORD018126,U01676,P138,9.51,1,2026-02-20,Retail,9.51
ORD007736,U00665,P113,56.16,1,2026-03-10,Retail,56.16
ORD011283,U04940,P018,8.71,4,2025-12-07,Website,34.84
ORD009363,U01722,P073,15.7,2,2026-03-30,Website,31.4
ORD010522,U02212,P065,14.97,1,2026-01-19,Marketplace,14.97
ORD010515,U00001,P057,90.26,4,2026-04-09,Website,361.04
ORD001468,U04345,P020,32.59,3,2025-09-20,Retail,97.77000000000001
ORD046133,U03683,P135,13.31,1,2026-01-05,App,13.31
ORD029542,U00639,P145,6.03,2,2025-06-26,Retail,12.06
ORD009814,U02671,P042,7.79,2,2025-05-04,Gym Kiosk,15.58
ORD000134,U01956,P097,18.11,2,2025-10-21,Gym Kiosk,36.22
ORD010853,U02196,P075,53.99,3,2025-12-01,Retail,161.97
ORD008394,U02826,P042,7.79,1,2025-06-11,Marketplace,7.79
ORD049493,U00686,P099,9.56,2,2026-01-24,Website,19.12
ORD012928,U00564,P042,7.79,3,2025-10-07,Website,23.37
ORD018152,U00682,P136,25.58,1,2026-02-07,Gym Kiosk,25.58
ORD043593,U04404,P125,34.63,6,2026-04-01,Gym Kiosk,207.78000000000003
ORD024879,U01920,P124,7.73,3,2025-10-11,Marketplace,23.19
ORD008584,U00571,P139,18.65,1,2025-12-30,Website,18.65
ORD032399,U01115,P118,44.05,3,2026-03-07,App,132.14999999999998
ORD014783,U03488,P085,64.98,2,2026-04-23,Website,129.96
ORD008731,U02076,P035,16.65,1,2025-10-13,Retail,16.65
ORD049438,U01645,P001,16.8,1,2025-11-09,Retail,16.8
ORD012503,U02184,P042,9.91,1,2025-07-28,Gym Kiosk,9.91
ORD002086,U00578,P140,11.26,4,2025-05-02,App,45.04
ORD048525,U01338,P055,144.63,3,2026-01-31,Marketplace,433.89
ORD026612,U01678,P087,8.24,1,2026-04-12,Gym Kiosk,8.24
ORD042781,U02651,P120,21.84,1,2026-02-18,Website,21.84
ORD027548,U03559,P017,56.45,2,2025-05-05,Marketplace,112.9
ORD017064,U01717,P145,7.24,2,2026-01-30,App,14.48
ORD021276,U02379,P099,6.17,1,2026-02-19,Gym Kiosk,6.17
ORD049546,U04181,P069,10.37,2,2025-12-27,Retail,20.74
ORD020132,U03461,P062,19.94,1,2025-10-01,App,19.94
ORD022745,U03634,P073,12.02,1,2025-08-25,Marketplace,12.02
ORD006529,U01828,P105,147.7,2,2025-05-12,Website,295.4
ORD027999,U02712,P119,10.3,2,2025-06-12,Retail,20.6
ORD034100,U03523,P067,7.18,1,2025-07-30,Gym Kiosk,7.18
ORD020882,U00780,P008,14.31,2,2025-07-27,Marketplace,28.62
ORD031725,U02385,P138,12.25,1,2025-06-06,Marketplace,12.25
ORD003217,U01095,P113,63.55,2,2026-02-02,App,127.1
ORD015637,U04027,P100,13.66,1,2025-06-25,App,13.66
ORD011198,U04971,P090,31.78,3,2026-01-26,Retail,95.34
ORD036584,U00081,P042,7.79,2,2025-07-12,Retail,15.58
ORD048111,U02651,P140,17.07,1,2026-03-14,Website,17.07
ORD006288,U04688,P105,126.2,3,2025-11-11,Retail,378.6
ORD030322,U01294,P072,41.65,2,2025-07-11,Gym Kiosk,83.3
ORD026344,U03976,P097,19.71,1,2026-01-12,Retail,19.71
ORD026695,U00399,P039,44.07,1,2025-10-08,Website,44.07
ORD045823,U04414,P045,13.62,2,2026-03-25,Retail,27.24
ORD023700,U03689,P015,15.02,5,2025-09-07,Marketplace,75.1
ORD023600,U04630,P149,21.68,2,2025-08-30,Marketplace,43.36
ORD031365,U02011,P073,16.03,2,2025-08-23,App,32.06
ORD036846,U01873,P096,27.51,3,2026-04-12,Marketplace,82.53
ORD040018,U01421,P087,9.32,1,2025-12-26,App,9.32
ORD048535,U03592,P135,14.06,1,2026-02-24,Marketplace,14.06
ORD030360,U02155,P143,12.72,3,2025-09-25,Retail,38.160000000000004
ORD037275,U03371,P134,18.21,3,2026-04-08,Retail,54.63
ORD025421,U04164,P045,13.21,3,2026-02-10,Gym Kiosk,39.63
ORD000976,U03813,P007,148.21,1,2025-08-10,Marketplace,148.21
ORD005729,U01269,P020,32.59,1,2025-06-15,Website,32.59
ORD008072,U02835,P039,44.27,1,2025-06-03,Retail,44.27
ORD010557,U04449,P112,10.47,1,2025-12-09,App,10.47
ORD029176,U03766,P093,12.95,2,2025-07-24,Marketplace,25.9
ORD041111,U01618,P148,30.96,2,2025-08-30,Website,61.92
ORD033958,U02398,P088,13.85,1,2025-06-08,Marketplace,13.85
ORD018572,U03784,P135,11.53,1,2025-09-06,Gym Kiosk,11.53
ORD047165,U00301,P145,8.84,1,2025-10-23,Retail,8.84
ORD006278,U01257,P097,19.87,2,2025-11-20,Gym Kiosk,39.74
ORD029846,U04423,P099,9.68,2,2026-02-01,Gym Kiosk,19.36
ORD044590,U01188,P066,14.23,3,2025-09-23,App,42.69
ORD033321,U00113,P091,23.04,2,2025-05-08,Website,46.08
ORD028120,U03404,P131,140.5,1,2025-09-17,Website,140.5
ORD028582,U01844,P122,23.31,2,2025-12-10,Gym Kiosk,46.62
ORD039723,U03762,P111,12.44,2,2025-08-29,App,24.88
ORD022483,U00965,P135,14.11,2,2026-02-02,Gym Kiosk,28.22
ORD007745,U04204,P069,9.57,1,2025-06-01,App,9.57
ORD017309,U03003,P012,14.36,1,2026-02-28,App,14.36
ORD027933,U04125,P130,42.72,2,2025-09-22,App,85.44
ORD030102,U00386,P064,80.25,2,2025-06-04,Retail,160.5
ORD038332,U02003,P073,12.02,1,2025-05-26,Website,12.02
ORD044391,U01364,P094,10.48,3,2025-07-12,Website,31.44
ORD036060,U03838,P016,11.07,3,2025-06-05,Marketplace,33.21
ORD019778,U02727,P066,17.44,2,2025-05-31,App,34.88
ORD017994,U03864,P035,17.56,180,2026-01-30,Marketplace,3160.7999999999997
ORD022222,U02800,P065,14.97,1,2025-10-26,Gym Kiosk,14.97
ORD032307,U03797,P083,3021.0,3,2025-10-26,Marketplace,9063.0
ORD037443,U04123,P120,21.84,2,2025-10-09,Gym Kiosk,43.68
ORD004146,U03065,P005,11.36,1,2026-02-23,Marketplace,11.36
ORD029029,U02573,P149,21.68,3,2026-01-16,Website,65.03999999999999
ORD002420,U04332,P070,9.24,3,2026-03-25,Retail,27.72
ORD020352,U02902,P121,70.07,1,2025-10-09,Retail,70.07
ORD046332,U02031,P035,20.0,2,2025-10-14,Gym Kiosk,40.0
ORD013979,U01768,P015,19.83,1,2026-03-31,Website,19.83
ORD000306,U02037,P021,5.64,5,2025-10-15,Marketplace,28.2
ORD036831,U03843,P079,17.21,6,2025-11-24,Website,103.26
ORD024485,U02492,P089,6.94,1,2025-12-16,Retail,6.94
ORD009046,U02115,P013,18.13,1,2025-12-22,Website,18.13
ORD047825,U02404,P009,18.45,3,2025-06-11,Marketplace,55.349999999999994
ORD016304,U00828,P005,7.81,6,2025-12-09,Gym Kiosk,46.86
ORD020188,U02629,P117,13.21,2,2025-10-17,Gym Kiosk,26.42
ORD046945,U01659,P099,5.73,3,2025-06-22,Website,17.19
ORD014175,U02008,P113,47.5,2,2025-12-08,Marketplace,95.0
ORD033177,U03127,P009,18.45,2,2026-04-24,Retail,36.9
ORD046209,U00192,P029,79.5,2,2026-02-08,Gym Kiosk,159.0
ORD000271,U02616,P051,14.2,4,2025-10-29,Marketplace,56.8
ORD048055,U01734,P118,58.22,2,2025-05-23,Marketplace,116.44
ORD041840,U01894,P068,22.98,1,2026-02-18,App,22.98
ORD014181,U04548,P050,15.71,6,2025-05-02,Marketplace,94.26
ORD014729,U02237,P126,7.77,2,2025-08-11,Marketplace,15.54
ORD013647,U01623,P107,9.86,1,2025-10-30,Gym Kiosk,9.86
ORD029869,U00388,P094,10.48,1,2026-01-05,App,10.48
ORD047216,U02824,P133,55.7,2,2025-05-13,App,111.4
ORD040131,U02310,P088,22.39,2,2026-01-03,Gym Kiosk,44.78
ORD005590,U02908,P070,11.07,2,2026-02-25,App,22.14
ORD047773,U02800,P132,40.68,3,2026-01-05,App,122.03999999999999
ORD018027,U00675,P096,22.76,3,2025-05-17,Marketplace,68.28
ORD028018,U00066,P062,21.74,1,2026-01-26,Marketplace,21.74
ORD036677,U04991,P033,19.53,2,2026-04-17,Gym Kiosk,39.06
ORD029775,U02249,P004,32.34,3,2026-04-24,Website,97.02000000000001
ORD043206,U00327,P055,97.08,5,2026-02-23,Gym Kiosk,485.4
ORD028279,U03412,P009,18.45,3,2025-08-26,Marketplace,55.349999999999994
ORD015799,U04294,P069,12.56,1,2025-07-31,Retail,12.56
ORD036116,U04714,P105,126.2,3,2025-12-07,Website,378.6
ORD014918,U04851,P069,12.71,1,2025-09-17,Website,12.71
ORD012774,U01598,P095,8.59,2,2025-05-07,App,17.18
ORD020636,U04135,P130,47.14,2,2025-11-23,Retail,94.28
ORD048247,U02813,P036,24.75,1,2025-04-26,App,24.75
ORD020538,U02036,P050,22.93,3,2025-12-11,Marketplace,68.78999999999999
ORD048490,U03123,P084,14.5,2,2025-06-16,App,29.0
ORD006308,U00213,P101,15.95,1,2025-09-07,Gym Kiosk,15.95
ORD026306,U00664,P079,33.52,2,2025-09-10,App,67.04
ORD034380,U01571,P127,81.83,5,2026-04-22,Website,409.15
ORD024554,U04793,P060,118.1,2,2025-09-22,Marketplace,236.2
ORD016773,U01300,P118,56.51,2,2025-09-01,Website,113.02
ORD028083,U00496,P036,24.75,1,2025-05-12,Marketplace,24.75
ORD036810,U00497,P121,69.09,1,2025-08-03,Gym Kiosk,69.09
ORD032383,U03478,P084,14.5,1,2025-07-22,Retail,14.5
ORD033192,U01139,P135,13.91,2,2026-01-02,App,27.82
ORD043728,U04164,P078,2091.0,2,2025-10-21,Gym Kiosk,4182.0
ORD002300,U00895,P053,13.08,1,2025-05-17,Gym Kiosk,13.08
ORD009833,U00591,P094,10.48,3,2025-07-29,Retail,31.44
ORD046678,U01424,P148,18.85,3,2025-06-09,Marketplace,56.550000000000004
ORD044939,U02477,P142,82.64,2,2026-04-01,Retail,165.28
ORD000524,U03594,P116,16.24,1,2025-05-29,Gym Kiosk,16.24
ORD033159,U03083,P136,24.83,2,2025-05-12,Marketplace,49.66
ORD000036,U02261,P103,27.16,1,2025-12-17,Retail,27.16
ORD003673,U03142,P074,28.18,1,2026-03-02,Gym Kiosk,28.18
ORD047351,U02897,P061,28.89,6,2025-11-28,Marketplace,173.34
ORD031918,U03100,P137,6.61,1,2025-12-30,Website,6.61
ORD046341,U03836,P139,18.65,3,2025-12-25,Marketplace,55.949999999999996
ORD015471,U00272,P114,20.79,1,2025-12-21,Website,20.79
ORD031170,U02251,P077,87.33,3,2025-06-09,Retail,261.99
ORD032318,U04464,P016,13.96,3,2025-10-21,Website,41.88
ORD033733,U04596,P085,60.63,1,2025-09-27,Retail,60.63
ORD034654,U02978,P088,16.59,3,2025-11-10,Gym Kiosk,49.769999999999996
ORD031332,U02746,P086,11.17,2,2025-07-25,Retail,22.34
ORD033212,U02159,P006,6.31,1,2025-07-19,Retail,6.31
ORD030173,U00264,P139,21.83,3,2025-07-22,Marketplace,65.49
ORD034679,U01145,P018,17.03,1,2025-09-03,Retail,17.03
ORD017763,U00151,P117,9.97,4,2026-04-06,Marketplace,39.88
ORD031663,U00083,P074,19.05,3,2026-01-17,Website,57.150000000000006
ORD020971,U00974,P100,12.81,1,2026-03-22,Marketplace,12.81
ORD011303,U02194,P003,7.54,3,2025-05-01,Retail,22.62
ORD022893,U03353,P036,24.75,2,2025-11-25,Retail,49.5
ORD014213,U04749,P011,11.17,2,2025-06-19,Website,22.34
ORD019366,U03469,P067,7.18,3,2025-12-01,Marketplace,21.54
ORD028200,U02261,P039,26.88,4,2025-10-28,Marketplace,107.52
ORD019434,U00707,P062,22.23,1,2026-01-20,Gym Kiosk,22.23
ORD006790,U00712,P116,16.48,2,2025-12-04,Retail,32.96
ORD039184,U02537,P069,12.35,2,2026-01-27,Website,24.7
ORD003171,U00845,P032,9.04,221,2025-04-29,Website,1997.84
ORD038017,U04708,P068,1858.0,3,2025-05-18,Website,5574.0
ORD038309,U01950,P008,16.25,1,2025-07-10,Retail,16.25
ORD009404,U03104,P113,47.5,2,2026-03-27,App,95.0
ORD016805,U00814,P149,21.68,2,2025-08-05,Retail,43.36
ORD003769,U00752,P040,7.72,1,2025-07-27,App,7.72
ORD029793,U04008,P125,59.73,2,2026-01-04,App,119.46
ORD015026,U04672,P025,34.89,6,2025-12-26,Website,209.34
ORD036013,U04812,P018,12.29,1,2025-09-04,Marketplace,12.29
ORD005801,U02901,P086,11.07,1,2025-08-01,Gym Kiosk,11.07
ORD037030,U04981,P051,21.1,1,2026-01-19,Retail,21.1
ORD015679,U03258,P080,16.98,2,2026-02-17,Retail,33.96
ORD048707,U04688,P120,21.84,1,2025-05-30,Website,21.84
ORD024548,U03554,P148,22.62,1,2026-03-20,Retail,22.62
ORD006131,U00402,P007,152.75,1,2025-05-06,Retail,152.75
ORD045417,U00654,P096,27.51,1,2025-06-09,Retail,27.51
ORD016004,U04561,P108,105.6,3,2025-08-26,App,316.79999999999995
ORD008211,U00893,P114,15.74,3,2026-03-05,Retail,47.22
ORD031614,U02944,P144,33.86,5,2025-07-05,Retail,169.3
ORD013980,U01167,P030,8.29,1,2025-05-26,Retail,8.29
ORD016957,U02134,P139,18.65,2,2025-11-17,Gym Kiosk,37.3
ORD024574,U01592,P069,12.72,2,2025-07-09,Marketplace,25.44
ORD008384,U01297,P134,22.24,2,2026-02-14,Marketplace,44.48
ORD034768,U01046,P133,87.21,1,2025-09-10,Gym Kiosk,87.21
ORD029752,U01597,P145,8.79,2,2025-07-01,App,17.58
ORD021535,U02750,P124,7.73,2,2025-12-29,Retail,15.46
ORD022715,U03341,P018,12.29,3,2025-11-17,Marketplace,36.87
ORD008592,U03602,P141,80.18,1,2025-07-30,Retail,80.18
ORD027777,U00083,P057,153.99,1,2025-05-31,Website,153.99
ORD020031,U00446,P054,37.68,5,2025-10-23,App,188.4
ORD003273,U01442,P028,18.72,1,2026-01-31,Gym Kiosk,18.72
ORD027310,U01859,P141,48.71,2,2025-06-30,App,97.42
ORD035091,U04238,P132,38.47,5,2025-05-13,Website,192.35
ORD022337,U04323,P026,21.37,1,2025-08-08,Gym Kiosk,21.37
ORD026429,U04903,P063,115.69,6,2026-04-01,Website,694.14
ORD024262,U03144,P055,144.63,1,2026-03-09,Retail,144.63
ORD023215,U02188,P073,14.49,1,2025-09-23,Gym Kiosk,14.49
ORD019871,U00061,P095,10.18,1,2025-10-24,Website,10.18
ORD027819,U02392,P050,24.43,2,2026-04-06,Marketplace,48.86
ORD001674,U04172,P089,6.75,2,2025-09-23,Retail,13.5
ORD038369,U03358,P046,14.07,1,2026-02-02,Retail,14.07
ORD042361,U00363,P145,8.87,2,2026-01-07,Website,17.74
ORD035664,U00967,P029,79.5,2,2026-01-15,Marketplace,159.0
ORD023268,U04974,P127,122.5,1,2026-01-24,Marketplace,122.5
ORD038879,U02532,P046,14.07,3,2025-09-24,Marketplace,42.21
ORD002226,U00375,P028,13.3,3,2025-11-05,Retail,39.900000000000006
ORD023718,U02309,P030,7.14,2,2026-01-02,App,14.28
ORD045981,U04187,P115,26.63,3,2025-11-08,App,79.89
ORD013215,U00430,P137,6.09,1,2026-01-04,App,6.09
ORD046364,U03913,P014,32.55,2,2026-02-21,Website,65.1
ORD045952,U01615,P006,6.09,1,2025-06-22,Gym Kiosk,6.09
ORD049402,U00930,P143,15.16,2,2025-12-27,Gym Kiosk,30.32
ORD011663,U04402,P032,9.99,2,2026-01-09,App,19.98
ORD004670,U01770,P138,12.61,2,2026-01-09,App,25.22
ORD040522,U03433,P102,21.99,2,2025-08-13,App,43.98
ORD001657,U00912,P049,17.78,1,2025-09-19,Website,17.78
ORD001223,U00542,P023,36.22,2,2026-03-13,Gym Kiosk,72.44
ORD024681,U03541,P049,10.55,105,2026-04-05,Website,1107.75
ORD004275,U03248,P026,17.31,4,2026-03-24,Marketplace,69.24
ORD000968,U00221,P085,53.36,3,2025-12-05,Marketplace,160.07999999999998
ORD017471,U01399,P016,17.14,1,2025-05-25,Marketplace,17.14
ORD016863,U03184,P110,44.66,2,2025-10-04,Gym Kiosk,89.32
ORD046256,U01828,P055,144.63,1,2025-06-23,Marketplace,144.63
ORD042091,U01741,P077,79.92,298,2025-05-13,App,23816.16
ORD028649,U04779,P098,14.7,1,2025-10-02,Marketplace,14.7
ORD024291,U04012,P084,16.95,3,2026-04-08,App,50.849999999999994
ORD033076,U00901,P124,10.19,1,2025-11-14,Retail,10.19
ORD010269,U01118,P049,10.34,6,2025-07-31,Marketplace,62.04
ORD032415,U01317,P041,7.81,1,2026-01-09,Retail,7.81
ORD038640,U00576,P033,19.53,3,2025-11-05,Marketplace,58.59
